mw,sharded,ratio,rep,latency,weight
2,false,1:6,2,189,0
2,false,1:6,2,190,1
2,false,1:6,2,191,1
2,false,1:6,2,192,1
2,false,1:6,2,193,0
2,false,1:6,2,194,0
2,false,1:6,2,195,1
2,false,1:6,2,196,0
2,false,1:6,2,197,0
2,false,1:6,2,198,1
2,false,1:6,2,199,0
2,false,1:6,2,200,0
1,false,1:6,3,1,0
1,false,1:6,3,2,0
1,false,1:6,3,3,0
1,false,1:6,3,4,3
1,false,1:6,3,5,103
1,false,1:6,3,6,692
1,false,1:6,3,7,1598
1,false,1:6,3,8,2454
1,false,1:6,3,9,3158
1,false,1:6,3,10,3347
1,false,1:6,3,11,3362
1,false,1:6,3,12,3036
1,false,1:6,3,13,2697
1,false,1:6,3,14,2300
1,false,1:6,3,15,1926
1,false,1:6,3,16,1530
1,false,1:6,3,17,1274
1,false,1:6,3,18,982
1,false,1:6,3,19,816
1,false,1:6,3,20,611
1,false,1:6,3,21,490
1,false,1:6,3,22,358
1,false,1:6,3,23,310
1,false,1:6,3,24,253
1,false,1:6,3,25,234
1,false,1:6,3,26,174
1,false,1:6,3,27,148
1,false,1:6,3,28,120
1,false,1:6,3,29,104
1,false,1:6,3,30,104
1,false,1:6,3,31,112
1,false,1:6,3,32,116
1,false,1:6,3,33,82
1,false,1:6,3,34,104
1,false,1:6,3,35,124
1,false,1:6,3,36,117
1,false,1:6,3,37,145
1,false,1:6,3,38,127
1,false,1:6,3,39,149
1,false,1:6,3,40,148
1,false,1:6,3,41,110
1,false,1:6,3,42,131
1,false,1:6,3,43,119
1,false,1:6,3,44,123
1,false,1:6,3,45,129
1,false,1:6,3,46,124
1,false,1:6,3,47,117
1,false,1:6,3,48,95
1,false,1:6,3,49,85
1,false,1:6,3,50,70
1,false,1:6,3,51,89
1,false,1:6,3,52,93
1,false,1:6,3,53,69
1,false,1:6,3,54,74
1,false,1:6,3,55,71
1,false,1:6,3,56,57
1,false,1:6,3,57,67
1,false,1:6,3,58,73
1,false,1:6,3,59,73
1,false,1:6,3,60,78
1,false,1:6,3,61,78
1,false,1:6,3,62,70
1,false,1:6,3,63,55
1,false,1:6,3,64,67
1,false,1:6,3,65,72
1,false,1:6,3,66,47
1,false,1:6,3,67,67
1,false,1:6,3,68,73
1,false,1:6,3,69,60
1,false,1:6,3,70,68
1,false,1:6,3,71,56
1,false,1:6,3,72,77
1,false,1:6,3,73,73
1,false,1:6,3,74,76
1,false,1:6,3,75,69
1,false,1:6,3,76,60
1,false,1:6,3,77,63
1,false,1:6,3,78,73
1,false,1:6,3,79,79
1,false,1:6,3,80,66
1,false,1:6,3,81,71
1,false,1:6,3,82,66
1,false,1:6,3,83,76
1,false,1:6,3,84,82
1,false,1:6,3,85,72
1,false,1:6,3,86,74
1,false,1:6,3,87,70
1,false,1:6,3,88,85
1,false,1:6,3,89,109
1,false,1:6,3,90,97
1,false,1:6,3,91,82
1,false,1:6,3,92,89
1,false,1:6,3,93,89
1,false,1:6,3,94,79
1,false,1:6,3,95,71
1,false,1:6,3,96,85
1,false,1:6,3,97,85
1,false,1:6,3,98,85
1,false,1:6,3,99,87
1,false,1:6,3,100,76
1,false,1:6,3,101,73
1,false,1:6,3,102,76
1,false,1:6,3,103,85
1,false,1:6,3,104,104
1,false,1:6,3,105,84
1,false,1:6,3,106,90
1,false,1:6,3,107,93
1,false,1:6,3,108,85
1,false,1:6,3,109,105
1,false,1:6,3,110,89
1,false,1:6,3,111,105
1,false,1:6,3,112,104
1,false,1:6,3,113,97
1,false,1:6,3,114,99
1,false,1:6,3,115,119
1,false,1:6,3,116,117
1,false,1:6,3,117,105
1,false,1:6,3,118,115
1,false,1:6,3,119,130
1,false,1:6,3,120,135
1,false,1:6,3,121,141
1,false,1:6,3,122,122
1,false,1:6,3,123,125
1,false,1:6,3,124,137
1,false,1:6,3,125,130
1,false,1:6,3,126,159
1,false,1:6,3,127,117
1,false,1:6,3,128,106
1,false,1:6,3,129,109
1,false,1:6,3,130,108
1,false,1:6,3,131,130
1,false,1:6,3,132,108
1,false,1:6,3,133,95
1,false,1:6,3,134,99
1,false,1:6,3,135,86
1,false,1:6,3,136,86
1,false,1:6,3,137,103
1,false,1:6,3,138,55
1,false,1:6,3,139,43
1,false,1:6,3,140,47
1,false,1:6,3,141,51
1,false,1:6,3,142,44
1,false,1:6,3,143,31
1,false,1:6,3,144,28
1,false,1:6,3,145,19
1,false,1:6,3,146,30
1,false,1:6,3,147,22
1,false,1:6,3,148,22
1,false,1:6,3,149,46
1,false,1:6,3,150,55
1,false,1:6,3,151,62
1,false,1:6,3,152,72
1,false,1:6,3,153,52
1,false,1:6,3,154,33
1,false,1:6,3,155,17
1,false,1:6,3,156,22
1,false,1:6,3,157,22
1,false,1:6,3,158,15
1,false,1:6,3,159,8
1,false,1:6,3,160,9
1,false,1:6,3,161,5
1,false,1:6,3,162,8
1,false,1:6,3,163,4
1,false,1:6,3,164,2
1,false,1:6,3,165,2
1,false,1:6,3,166,6
1,false,1:6,3,167,8
1,false,1:6,3,168,3
1,false,1:6,3,169,6
1,false,1:6,3,170,1
1,false,1:6,3,171,2
1,false,1:6,3,172,3
1,false,1:6,3,173,4
1,false,1:6,3,174,2
1,false,1:6,3,175,1
1,false,1:6,3,176,0
1,false,1:6,3,177,1
1,false,1:6,3,178,0
1,false,1:6,3,179,0
1,false,1:6,3,180,2
1,false,1:6,3,181,2
1,false,1:6,3,182,2
1,false,1:6,3,183,2
1,false,1:6,3,184,0
1,false,1:6,3,185,0
1,false,1:6,3,186,0
1,false,1:6,3,187,1
1,false,1:6,3,188,0
1,false,1:6,3,189,1
1,false,1:6,3,190,4
1,false,1:6,3,191,1
1,false,1:6,3,192,1
1,false,1:6,3,193,1
1,false,1:6,3,194,2
1,false,1:6,3,195,1
1,false,1:6,3,196,0
1,false,1:6,3,197,1
1,false,1:6,3,198,2
1,false,1:6,3,199,2
1,false,1:6,3,200,2
2,false,1:6,3,1,0
2,false,1:6,3,2,0
2,false,1:6,3,3,0
2,false,1:6,3,4,14
2,false,1:6,3,5,239
2,false,1:6,3,6,1082
2,false,1:6,3,7,2032
2,false,1:6,3,8,2975
2,false,1:6,3,9,3405
2,false,1:6,3,10,3579
2,false,1:6,3,11,3368
2,false,1:6,3,12,3089
2,false,1:6,3,13,2735
2,false,1:6,3,14,2221
2,false,1:6,3,15,1901
2,false,1:6,3,16,1489
2,false,1:6,3,17,1195
2,false,1:6,3,18,908
2,false,1:6,3,19,743
2,false,1:6,3,20,573
2,false,1:6,3,21,409
2,false,1:6,3,22,358
2,false,1:6,3,23,278
2,false,1:6,3,24,221
2,false,1:6,3,25,212
2,false,1:6,3,26,194
2,false,1:6,3,27,158
2,false,1:6,3,28,176
2,false,1:6,3,29,126
2,false,1:6,3,30,108
2,false,1:6,3,31,110
2,false,1:6,3,32,113
2,false,1:6,3,33,81
2,false,1:6,3,34,96
2,false,1:6,3,35,100
2,false,1:6,3,36,96
2,false,1:6,3,37,123
2,false,1:6,3,38,104
2,false,1:6,3,39,134
2,false,1:6,3,40,135
2,false,1:6,3,41,129
2,false,1:6,3,42,124
2,false,1:6,3,43,115
2,false,1:6,3,44,126
2,false,1:6,3,45,104
2,false,1:6,3,46,116
2,false,1:6,3,47,98
2,false,1:6,3,48,103
2,false,1:6,3,49,99
2,false,1:6,3,50,89
2,false,1:6,3,51,77
2,false,1:6,3,52,72
2,false,1:6,3,53,72
2,false,1:6,3,54,75
2,false,1:6,3,55,76
2,false,1:6,3,56,73
2,false,1:6,3,57,71
2,false,1:6,3,58,63
2,false,1:6,3,59,65
2,false,1:6,3,60,85
2,false,1:6,3,61,79
2,false,1:6,3,62,96
2,false,1:6,3,63,59
2,false,1:6,3,64,60
2,false,1:6,3,65,70
2,false,1:6,3,66,70
2,false,1:6,3,67,58
2,false,1:6,3,68,71
2,false,1:6,3,69,68
2,false,1:6,3,70,42
2,false,1:6,3,71,68
2,false,1:6,3,72,74
2,false,1:6,3,73,67
2,false,1:6,3,74,63
2,false,1:6,3,75,87
2,false,1:6,3,76,54
2,false,1:6,3,77,74
2,false,1:6,3,78,82
2,false,1:6,3,79,80
2,false,1:6,3,80,67
2,false,1:6,3,81,74
2,false,1:6,3,82,68
2,false,1:6,3,83,71
2,false,1:6,3,84,89
2,false,1:6,3,85,69
2,false,1:6,3,86,70
2,false,1:6,3,87,93
2,false,1:6,3,88,87
2,false,1:6,3,89,91
2,false,1:6,3,90,79
2,false,1:6,3,91,85
2,false,1:6,3,92,88
2,false,1:6,3,93,74
2,false,1:6,3,94,99
2,false,1:6,3,95,86
2,false,1:6,3,96,79
2,false,1:6,3,97,89
2,false,1:6,3,98,102
2,false,1:6,3,99,80
2,false,1:6,3,100,95
2,false,1:6,3,101,96
2,false,1:6,3,102,101
2,false,1:6,3,103,95
2,false,1:6,3,104,93
2,false,1:6,3,105,93
2,false,1:6,3,106,96
2,false,1:6,3,107,90
2,false,1:6,3,108,103
2,false,1:6,3,109,93
2,false,1:6,3,110,97
2,false,1:6,3,111,90
2,false,1:6,3,112,94
2,false,1:6,3,113,88
2,false,1:6,3,114,104
2,false,1:6,3,115,85
2,false,1:6,3,116,103
2,false,1:6,3,117,102
2,false,1:6,3,118,97
2,false,1:6,3,119,125
2,false,1:6,3,120,119
2,false,1:6,3,121,133
2,false,1:6,3,122,138
2,false,1:6,3,123,121
2,false,1:6,3,124,135
2,false,1:6,3,125,128
2,false,1:6,3,126,149
2,false,1:6,3,127,109
2,false,1:6,3,128,126
2,false,1:6,3,129,109
2,false,1:6,3,130,123
2,false,1:6,3,131,109
2,false,1:6,3,132,126
2,false,1:6,3,133,115
2,false,1:6,3,134,94
2,false,1:6,3,135,85
2,false,1:6,3,136,102
2,false,1:6,3,137,85
2,false,1:6,3,138,74
2,false,1:6,3,139,73
2,false,1:6,3,140,53
2,false,1:6,3,141,55
2,false,1:6,3,142,34
2,false,1:6,3,143,40
2,false,1:6,3,144,22
2,false,1:6,3,145,28
2,false,1:6,3,146,24
2,false,1:6,3,147,22
2,false,1:6,3,148,24
2,false,1:6,3,149,30
2,false,1:6,3,150,40
2,false,1:6,3,151,55
2,false,1:6,3,152,47
2,false,1:6,3,153,75
2,false,1:6,3,154,35
2,false,1:6,3,155,27
2,false,1:6,3,156,17
2,false,1:6,3,157,16
2,false,1:6,3,158,16
2,false,1:6,3,159,11
2,false,1:6,3,160,10
2,false,1:6,3,161,6
2,false,1:6,3,162,3
2,false,1:6,3,163,4
2,false,1:6,3,164,2
2,false,1:6,3,165,3
2,false,1:6,3,166,5
2,false,1:6,3,167,0
2,false,1:6,3,168,3
2,false,1:6,3,169,3
2,false,1:6,3,170,1
2,false,1:6,3,171,2
2,false,1:6,3,172,0
2,false,1:6,3,173,1
2,false,1:6,3,174,2
2,false,1:6,3,175,1
2,false,1:6,3,176,8
2,false,1:6,3,177,1
2,false,1:6,3,178,1
2,false,1:6,3,179,0
2,false,1:6,3,180,1
2,false,1:6,3,181,0
2,false,1:6,3,182,1
2,false,1:6,3,183,0
2,false,1:6,3,184,2
2,false,1:6,3,185,2
2,false,1:6,3,186,3
2,false,1:6,3,187,2
2,false,1:6,3,188,0
2,false,1:6,3,189,0
2,false,1:6,3,190,0
2,false,1:6,3,191,1
2,false,1:6,3,192,0
2,false,1:6,3,193,0
2,false,1:6,3,194,0
2,false,1:6,3,195,0
2,false,1:6,3,196,1
2,false,1:6,3,197,2
2,false,1:6,3,198,0
2,false,1:6,3,199,1
2,false,1:6,3,200,1
